expenseId,budgetId,name,amount,type,date,to,note
1050,686,"QmuLNC",99.43,"entertainment",2015-08-04,"sXeNiI","eFCAfICKBb"
1051,139,"XzIMDa",306.98,"groceries",2011-11-18,"COVbiX","CEMeteVQwA"
1052,172,"nOoPgB",241.16,"other",2018-01-01,"IZcrEr","pkrnpWrUEU"
1053,384,"SgAIFK",430.03,"groceries",2008-04-03,"jfOOeB","ZkzueCNivf"
1054,917,"ZSxsSv",459.75,"clothing",2013-07-06,"Zlixib","eiZvVcRtqV"
1055,430,"XwZvVh",300.2,"entertainment",2009-04-13,"ROXfTF","bezBdZELoA"
1056,784,"ArchXp",231.84,"groceries",2018-05-01,"khlRRx","gtonAcExcX"
1057,191,"uAkfKe",335.68,"entertainment",2017-07-31,"loklnD","qmuCyjZqyP"
1058,993,"KvxqeP",116.23,"gas",2012-08-29,"XaLIFg","SYtzmQPbxO"
1059,28,"RABtVe",210.09,"clothing",2015-02-04,"QsAsyC","BxVzomvszr"
1060,249,"AOxFzq",422.05,"other",2012-03-05,"gBLQaU","OCrwgZsems"
1061,533,"hHEdCf",453.48,"clothing",2011-07-01,"tEqMmV","UeeVpfiFiF"
1062,30,"hbHBEJ",56.86,"gas",2018-06-12,"odnLWf","qJfdgDZCSP"
1063,122,"qDxVwU",425.31,"other",2015-05-27,"tnHcUk","gmrYDXixhQ"
1064,106,"FlvCGf",101.55,"rent",2008-11-03,"CaOPYc","cynIfgyWwh"
1065,792,"vmDRHV",414.7,"clothing",2019-06-01,"Xsynap","jVEFqgMpJj"
1066,653,"SHibzt",97.41,"rent",2020-07-22,"GyXQck","XZHMnzIFGx"
1067,284,"dvboHq",445.79,"rent",2020-10-10,"AnnMer","sKZjvyWAzm"
1068,381,"DRtWHr",467.4,"other",2011-08-12,"zKuAAf","GAhsQXsMdp"
1069,540,"drNnVV",110.33,"entertainment",2014-05-12,"xPaiLT","avsykUvfhb"
1070,350,"UzwUeG",251.7,"other",2018-01-23,"JaBxuf","gWLMbEBbir"
1071,905,"fAsoeQ",478.54,"entertainment",2013-06-20,"EQluOi","rRQjtxvPZe"
1072,99,"JVXJit",421.41,"clothing",2019-09-28,"AVfOmg","JLYEvgkJla"
1073,234,"iKlHcc",255.91,"clothing",2015-07-17,"sWdBSg","DezgTPjGIU"
1074,925,"wFXPMX",369.95,"entertainment",2008-07-28,"areqIZ","LPdTOpCLHk"
1075,300,"SVPGSg",241.29,"entertainment",2015-12-23,"sbwiJy","UaGWNLYYgr"
1076,699,"FiRLjP",12.22,"entertainment",2008-08-12,"BQrnmz","lUIuQNWjCH"
1077,258,"tmeHFD",261.76,"rent",2021-03-16,"cjauQY","IDCzStKdus"
1078,901,"QDFtLw",361.74,"groceries",2021-07-11,"NfSJUA","hZMMyswlPC"
1079,19,"IJsfKE",5.39,"rent",2015-09-24,"JsJkXe","rfvLfmlmlj"
1080,316,"mOLBrV",241.71,"other",2021-09-30,"ZAcACM","fXdBVjOwuu"
1081,595,"rQhSnI",152.92,"clothing",2019-01-23,"LByBcn","xHAXuvSJgr"
1082,92,"SbkgBu",405.89,"rent",2010-06-07,"uFCEBH","rpnsspPvfM"
1083,957,"ViRdBN",276.09,"gas",2015-10-17,"xYzKmF","fcsqTSgxYz"
1084,685,"AmfEqh",326.24,"rent",2017-10-07,"BJahzg","wsbkISeEdi"
1085,736,"UjJxDu",402.22,"entertainment",2016-04-13,"UzkayT","JshZcYzKUq"
1086,350,"vzITZa",363.4,"rent",2010-06-13,"eJpEEd","DjpOLXJAlh"
1087,684,"EwBYbD",42.73,"groceries",2010-09-17,"JHEYki","SKcqamZSGc"
1088,824,"tLYwPy",266.38,"clothing",2016-04-26,"YdEXTO","sbqlHmmwha"
1089,834,"GAurnM",216.09,"gas",2015-01-27,"JgZnRh","LtlkDqsfUF"
1090,865,"vvWmlp",469.21,"rent",2008-12-26,"VkYZsR","jLkAxtELoU"
1091,281,"skSgZq",329.05,"gas",2019-04-17,"kbZoOj","AecxGPJSPX"
1092,341,"gbmzkx",354.83,"clothing",2014-06-27,"ZGmJPT","kPXuiUsOMk"
1093,1,"bDkFpf",127.81,"gas",2008-10-17,"Cekifv","OriCfJsfYK"
1094,799,"qiphpC",451.86,"other",2018-12-29,"LYgvMr","kWgkiVoWlG"
1095,902,"YfNARf",111.93,"clothing",2016-09-25,"assHTJ","oxAPgluGCk"
1096,987,"iTftPi",454.86,"rent",2009-04-10,"QQzsnn","loZODiRNQu"
1097,841,"vtDMsc",157.9,"gas",2018-03-13,"meZSTc","KRxQvSdrgC"
1098,500,"JBhqrh",214.18,"clothing",2009-03-31,"nlAIaq","xwjcJPhZBD"
1099,661,"AtGjFo",277.3,"other",2015-03-03,"XGumXL","YnXFcAIdGs"
1100,895,"KquNBI",248.42,"groceries",2015-09-04,"bXdJFs","WQSFwODUFP"
1101,445,"kwazTN",484.61,"clothing",2018-09-27,"ogRsEE","LFVDlAzyWH"
1102,76,"bBRPdT",79.71,"entertainment",2012-10-21,"cLdehc","YlfaOSLZzM"
1103,750,"fXnXdz",32.27,"other",2008-12-06,"BFoHzC","nHSuIVfxQG"
1104,908,"lzJIlN",175.05,"rent",2020-08-15,"tBwpKm","yeJMTnpcYB"
1105,804,"uLlrLT",346.64,"rent",2012-01-14,"OeoOZH","cKWkWtqjYu"
1106,657,"fRJPhI",145.2,"entertainment",2016-05-04,"vOiiSP","yCOFtBpvQa"
1107,61,"rKOuFH",352.16,"rent",2020-11-16,"ObAXhK","uvkgfSxvzZ"
1108,588,"eGRIPd",247.69,"clothing",2021-04-27,"IzpLlv","xCZhWHdMkQ"
1109,178,"KQvgJs",453.87,"gas",2015-09-26,"fjUpIZ","JxuyHlHaam"
1110,235,"RfZYfE",243.97,"gas",2009-06-16,"zPylCG","ePtUUqayxH"
1111,927,"XwjJgS",461.43,"rent",2012-04-23,"OqXMRA","EqLyclpGcl"
1112,512,"cWqdGQ",460.56,"entertainment",2012-09-27,"IVFizr","xCOCaFyHvq"
1113,962,"nZkXUf",9.63,"entertainment",2019-11-17,"cTDaBl","WkDRvIigok"
1114,656,"TRbgvP",224.83,"gas",2013-06-17,"jilEXn","SfmNPgtlDn"
1115,72,"fryrlq",152.14,"other",2019-12-24,"CBDZZF","HFsgLrfaBe"
1116,421,"iQoyuI",150.13,"gas",2009-03-14,"ufTDMQ","oUvAEItdwL"
1117,490,"GqJhCP",107.77,"clothing",2016-06-01,"dQyAhv","vkKxHXgLEu"
1118,35,"RQWxfn",380.54,"entertainment",2019-07-31,"lSmTKN","sZHjwFeGly"
1119,83,"mzbKIW",408.23,"rent",2008-03-10,"phkpZd","bvrOyiGFKR"
1120,755,"KSgvJd",142.83,"entertainment",2017-04-12,"fHzDba","ZxIqMGuXgY"
1121,380,"GeGkkE",180.44,"rent",2008-02-06,"WtAksn","wQTnwLIKcC"
1122,291,"SeVHPl",353.64,"rent",2015-04-15,"GhrMyr","WQRxzKtfrH"
1123,841,"Jreoou",305.92,"groceries",2016-06-17,"iMrTEQ","mTqMslrglk"
1124,405,"FTTOXS",40.61,"other",2014-05-15,"HoqBVr","zYnDMVddQQ"
1125,662,"GueLNx",272.61,"entertainment",2020-08-22,"ExjWIW","zwiWyPnwHi"
1126,847,"QscRwY",374.93,"entertainment",2013-09-09,"mfozKj","FgrFjeyqHW"
1127,284,"uuzuFN",17.41,"entertainment",2019-01-24,"lbyWJe","fweUwYvtdt"
1128,913,"ltMGCD",379.1,"other",2016-12-07,"CWwcpU","gQcQJotoML"
1129,249,"OfQdEr",50.65,"gas",2021-01-31,"PfOjyv","wgeUTRNOGD"
1130,854,"gipFwO",236.84,"entertainment",2017-10-22,"UqyzDl","ficnHsWWWP"
1131,185,"CkRLjd",350.96,"clothing",2014-06-27,"BwcLRX","LkwNifUEFL"
1132,849,"KkZyvX",236.59,"other",2020-09-11,"TmfHTE","OdMbxuOmmm"
1133,487,"ysDasB",250.3,"groceries",2015-05-21,"YMwGIo","KTdPFtFwXk"
1134,80,"MIUoPX",301.82,"groceries",2017-11-28,"tIGfOf","gCBdkrHcHD"
1135,816,"PRGyIo",79.17,"clothing",2008-12-12,"kazOJR","jbEjCqmxFd"
1136,525,"BJdeDy",420.36,"groceries",2021-08-02,"VKXiBN","pHljLDtGrv"
1137,948,"AFsfFq",225.89,"other",2011-03-26,"RDQPGE","VDiEbKQtIT"
1138,291,"JAijuk",427.54,"gas",2008-09-11,"cpXBpL","DWgXOHAfWo"
1139,832,"DYbJvr",336.55,"entertainment",2013-12-30,"pHtIsF","mLpLlYnkbx"
1140,363,"LbPcPr",185.87,"entertainment",2017-05-28,"WRnsfH","WgyIoduzOz"
1141,979,"grlxjn",191.71,"other",2012-07-11,"xyJNDB","qrluAKYLSH"
1142,963,"cVWwbK",70.44,"rent",2011-06-01,"hiLivw","xEToUoeOUe"
1143,225,"XMtSCn",339.95,"gas",2017-05-10,"zhedSi","OvylxcgLNP"
1144,628,"cfsawK",29.33,"entertainment",2009-10-12,"ulYgZD","sBzoqaKCZE"
1145,547,"rKYBjE",363.52,"entertainment",2011-04-20,"rHuerF","wUBYiLOwUD"
1146,843,"SnSPOB",18.1,"groceries",2010-11-20,"IqksAa","CtNSCBLQdo"
1147,296,"gCbzaA",362.9,"groceries",2011-04-05,"mibNXo","yysuDqyriG"
1148,360,"BlDxLO",145.08,"entertainment",2021-03-28,"FogXux","ltIHJHPPkm"
1149,379,"yHwNUN",427.34,"entertainment",2013-02-21,"KNdMpD","BMNbdQJqkb"
1150,108,"mZglWf",28.81,"gas",2016-07-16,"qscNQz","nzMQowxNcT"
1151,561,"hMJykU",409.12,"clothing",2009-08-25,"ZQcUmh","McaDPKkiSk"
1152,483,"Acpany",28.76,"clothing",2010-05-28,"IDEzHR","wThRHJtIxA"
1153,330,"Kxcpck",340.06,"clothing",2010-02-11,"FUNNRU","JbcdkZBahB"
1154,226,"oraYma",327.53,"rent",2017-05-08,"umuhxz","FpzHLWXrsQ"
1155,824,"mEZReC",186.64,"clothing",2020-10-05,"TYiSsq","oKQivVGydC"
1156,844,"nobKBs",276.57,"entertainment",2017-02-03,"JGodCM","JAqhCOJZfF"
1157,798,"jASAeE",79.33,"other",2011-08-20,"jmevsL","cRvqZwWUyr"
1158,697,"BQJlaF",195.91,"gas",2009-11-18,"PHBEIH","QgSixObHvT"
1159,497,"ZpcHFW",311.78,"other",2016-11-15,"aMMxGG","LmRMrFDxJv"
1160,314,"OFCLAo",354.89,"clothing",2012-06-29,"MVXJGT","GUJTWIhlJJ"
1161,334,"ARAzhK",386.73,"other",2018-01-03,"nfMhjS","WDFtJZuoum"
1162,18,"NTVgRT",266.93,"entertainment",2015-12-10,"JkNIrx","IFURNRwGBm"
1163,951,"dyjRph",181.89,"gas",2008-12-12,"BwxJrv","uuuOrRJbcN"
1164,869,"Qmczdf",63.59,"gas",2021-08-21,"YIFDos","HkwhrokpBv"
1165,217,"JQXeJv",484.86,"rent",2018-05-26,"pPcUkv","ISglkVwAQX"
1166,304,"hJHTxh",279.64,"entertainment",2016-12-21,"Gpgmyx","UVCGuqDlAZ"
1167,162,"WtTqjN",122.35,"other",2020-11-08,"FjRUXI","hLYXHnaByC"
1168,102,"KjAoLm",365.03,"clothing",2011-06-18,"nVQDqF","xbYKEezhrI"
1169,633,"tdjGAq",245.29,"gas",2018-10-13,"mCmJUY","rStFzFpqqz"
1170,108,"xyfibm",207.75,"clothing",2021-11-10,"bjDoSm","mCLWAXdqrC"
1171,80,"LXvYFU",454.36,"gas",2008-09-07,"JtYIuW","SNzILqMiSm"
1172,346,"DSWTXG",484.13,"groceries",2019-10-17,"LzStoo","NYDNeoBEJZ"
1173,971,"CWpwJz",393.52,"clothing",2021-11-10,"yijejK","WNUKNSqKSG"
1174,876,"VOGIAU",454.65,"entertainment",2012-03-21,"EPPEVk","bEfXhuFboR"
1175,51,"BYLNIq",424.84,"other",2017-05-01,"bsxVig","NrmOhsEAFt"
1176,743,"zHvtRX",50.3,"clothing",2008-11-08,"HhQstS","cZnyzOMIxO"
1177,728,"XpHkDQ",110.39,"gas",2016-02-05,"zgkYjl","ionnDkBkAs"
1178,165,"IZyqXq",71.37,"groceries",2019-04-20,"BYojAz","ZiQFwZGzmS"
1179,185,"jJibOa",479.34,"other",2018-09-09,"eDddDu","FJwAdxIiCk"
1180,519,"phfEdu",22.77,"groceries",2021-02-10,"pIedDw","IGsXbbZvFG"
1181,469,"dvHzAh",301.4,"rent",2016-04-13,"ibTXeM","RxKZnvxsGO"
1182,328,"ZSOndW",438.07,"gas",2016-03-14,"XCzEbZ","XKzZppsPwn"
1183,354,"MTOfCH",261.25,"entertainment",2014-11-21,"kVAupB","NexSLHNjKa"
1184,163,"dRUlMU",333.15,"rent",2021-09-14,"vQUgJE","mpZKUoEEkW"
1185,955,"SzbIct",417.1,"entertainment",2015-10-28,"knmEXF","nFnywsaaij"
1186,635,"fZnEQX",499.4,"gas",2014-05-06,"bAJyeE","jkWpwrRDXm"
1187,971,"arhuNi",87.14,"groceries",2013-08-23,"FvxKfC","NurfHGvaRB"
1188,123,"mzrDmP",232.04,"entertainment",2009-01-28,"dlEPSx","yoonuxwvhV"
1189,906,"uQRqzw",181.48,"entertainment",2008-10-10,"IMurau","JWxadxnJGs"
1190,847,"dFELtl",384.39,"entertainment",2021-03-09,"BnuCSq","GQjXZZekKf"
1191,226,"nbonXD",357.36,"entertainment",2015-04-16,"Rxazpi","DkFAwwzayv"
1192,932,"veFNkz",435.9,"other",2017-02-02,"CHldha","urhoNuYKEw"
1193,306,"jWrNwS",357.48,"gas",2014-01-30,"UEQOrd","oPmKlAlhpW"
1194,608,"HPNkwl",16.46,"clothing",2014-06-16,"MdVnlF","rqgMnopMOu"
1195,300,"TeYiZT",411.43,"clothing",2015-07-17,"gujJtV","wYgaCWMLZR"
1196,514,"MFfdip",11.28,"entertainment",2016-11-02,"KOfZuD","YnJobUFkJu"
1197,175,"Qupdry",361.95,"clothing",2018-01-26,"SCBjxd","MGulbeOjkD"
1198,260,"FkekAF",458.73,"rent",2012-07-25,"tcidfd","nQnmkxLmMf"
1199,985,"aQsely",140.6,"rent",2008-06-25,"cGioZI","ZthMjxNhep"
1200,9,"WTOrhN",486.96,"rent",2011-10-07,"dnCOOl","qdNeWSlICm"
1201,218,"vRmeZk",166.05,"rent",2008-09-08,"YxqyKm","qJTIuyFmxf"
1202,750,"KpQxUI",67.81,"clothing",2021-10-21,"YTZxHl","qPEVtFZUwB"
1203,145,"inLIqp",200.22,"other",2019-05-09,"kWuABO","nyQBXOQrqI"
1204,830,"RYbHEF",467.04,"rent",2020-07-10,"JhMOjN","QlBMUWSLNd"
1205,556,"siXnxW",107.06,"entertainment",2015-10-03,"sPhJsq","INOxTRYssm"
1206,994,"kArlEv",77.33,"other",2020-08-20,"mumuLf","UvdgPPCAXq"
1207,472,"twWtSR",370.89,"other",2013-12-07,"nClHbR","pKaTgQjPtO"
1208,809,"hmNvgv",493.02,"clothing",2013-02-24,"vRWMBU","EZALKesDEu"
1209,683,"QYSQhV",56.69,"other",2016-07-19,"jERmcs","nUhLScesVt"
1210,230,"cJsjnL",30.04,"gas",2009-09-29,"ZuTiXg","ICQQiaUyEn"
1211,151,"ZwDIis",298.98,"rent",2018-03-07,"osHotQ","sHSngslGIE"
1212,782,"PzuPFS",20.02,"other",2020-04-02,"NcXcAx","MvYUbdXSAN"
1213,566,"XrjLaF",248.28,"groceries",2009-02-10,"bYGvWt","qsuLskEovP"
1214,833,"MjAbzY",400.17,"groceries",2008-05-03,"XjDQux","tjGoTyyCyB"
1215,69,"hkRYjk",95.29,"groceries",2014-06-29,"bILIvz","umcpuqKeVF"
1216,530,"yQAUAc",171.37,"rent",2020-05-05,"CDdyiK","bImCykjVRh"
1217,518,"NgVhgh",170.03,"groceries",2019-05-13,"KvnccR","WuKQdvnHnH"
1218,817,"Ikzaqi",425.87,"other",2021-07-24,"IXFrEU","XyVFZwRUYd"
1219,394,"wfIwYm",445.15,"clothing",2008-11-13,"HTQeTY","ffBokxVCOn"
1220,483,"CTPraE",279.32,"rent",2017-08-25,"HZgWJY","UwHMuUFkAU"
1221,105,"sgBCgg",105.78,"other",2014-08-30,"fsBCVI","CNHGpjuUML"
1222,478,"YoKQXy",418.88,"gas",2014-04-30,"ChBovB","agvvwrPktZ"
1223,354,"opbkZu",25.9,"rent",2014-11-14,"FBxZVO","rkNDifhCoc"
1224,485,"gEsDFK",338.31,"other",2018-09-27,"RimgWb","exclCJvmqy"
1225,344,"dVvQzv",344.25,"clothing",2020-12-16,"SBVqdi","rkFhjkcJwT"
1226,287,"YIjDOV",438.47,"clothing",2011-07-24,"nvpujO","HrRzokWzff"
1227,106,"tjPnwG",281.43,"other",2019-11-04,"RAwNfB","pFYeDAIneC"
1228,16,"IvEZAU",160.59,"gas",2009-03-29,"QdyxuD","jMGpVpjaBx"
1229,313,"HfUqLy",1.81,"groceries",2010-03-28,"fNIntF","vMdwRLtSUw"
1230,235,"sraXLZ",380.77,"clothing",2016-10-10,"SSPFPy","gBnDHhfKIk"
1231,95,"NfvvtP",128.53,"groceries",2020-07-15,"NTStzF","BHpwFjhhrW"
1232,192,"jSsZHI",484.15,"entertainment",2018-04-02,"exVTlA","nqAbBEgNav"
1233,716,"nMMRkr",95.73,"groceries",2014-10-28,"IJIbvR","fIfahSVSAQ"
1234,909,"DoDuWm",365.01,"groceries",2015-10-31,"WMLReX","ZMvpyFQpfX"
1235,35,"WzVRJn",54.11,"gas",2009-12-14,"RqTqvI","SrOhuxnCTP"
1236,876,"gAvpDS",276.52,"gas",2011-09-14,"sMjlTf","jWqnIYLfDt"
1237,764,"exGRFk",492.35,"gas",2011-04-13,"OjmzIY","BoiLThelJc"
1238,876,"spyVDE",21.81,"other",2010-11-29,"ZXKQNC","YIooTRvQpY"
1239,992,"kdsuUa",252.61,"groceries",2010-09-04,"gnipMF","yPgnNVmXnz"
1240,403,"uBYCyj",103.83,"groceries",2018-04-14,"wyXlMN","OUcSNzIsgc"
1241,698,"lskzZL",14.04,"gas",2013-02-01,"jfJrKA","rfdQyIEQHj"
1242,941,"oqoILT",220.25,"clothing",2014-05-01,"wVQpQp","fllMXMYkCM"
1243,873,"IWmSQJ",204.73,"clothing",2020-02-02,"LArdAo","lfIOdtGrjZ"
1244,239,"nFhIFu",198.04,"other",2019-08-03,"lgKhOW","ijxiEpiBLq"
1245,364,"tYtwqh",352.45,"clothing",2011-11-21,"OgWtzc","hncCKtjNqt"
1246,102,"hftYLN",334.9,"clothing",2018-12-22,"CHMrpr","KkTsrTdQsi"
1247,541,"KTdCUI",68.84,"gas",2011-11-18,"iWrJpR","SpSzEINSas"
1248,568,"viVLly",297.74,"clothing",2008-10-12,"nnxRMa","sxqBJFjpVR"
1249,435,"CqVCYj",176.11,"entertainment",2012-01-18,"aEnzkF","BmVPrEPkHr"
1250,397,"KjCcJS",258.01,"rent",2018-02-22,"mtqYsB","NyflxrPIsY"
1251,872,"WMrpFy",273.66,"rent",2020-03-06,"nhsYHI","VquOpscECn"
1252,464,"dwpHKv",173.19,"gas",2013-04-12,"BFDwjU","lIXKVNDxTZ"
1253,516,"gIZFFM",10.9,"other",2015-06-11,"nGjmue","OPViVFOZSv"
1254,296,"ALbAiJ",484.7,"rent",2020-05-28,"zhvAgX","qSbdMEDHxz"
1255,975,"bQFWHL",39.71,"gas",2015-04-06,"GNoZZW","YHiFaiJyPg"
1256,567,"kzBiZV",424.06,"groceries",2013-08-25,"RILFgE","MPIJlEEcKh"
1257,113,"NhhLSS",406.49,"clothing",2008-02-08,"BWYaGz","bPcoSQrQCJ"
1258,299,"uoiNcy",85.18,"groceries",2018-06-15,"yULWIw","PaAcMizTGn"
1259,622,"rtsaFr",53.96,"groceries",2011-11-27,"OdgbjG","PFMonNZnEB"
1260,370,"NVjqOU",281.51,"entertainment",2011-04-14,"FqEDol","FkUSNKzVVv"
1261,79,"ukiIfj",488.31,"clothing",2008-08-18,"FMGjKi","cFhEknzQGI"
1262,877,"Inmkwy",93.85,"other",2013-12-08,"oXfTff","CdlDLIcZat"
1263,380,"JYKEOK",8.51,"entertainment",2011-12-18,"SDCAyD","uHMajcxwiL"
1264,462,"ffnayr",331.47,"groceries",2010-08-27,"XlxlGc","JftkEcFfxO"
1265,227,"wSAgQM",170.15,"groceries",2013-02-03,"LYPsfR","YyLdBQNhoJ"
1266,172,"mFzJys",120.27,"entertainment",2011-08-06,"OtZRLA","RHcSdZxUrY"
1267,508,"LSXZuK",461.39,"rent",2015-05-14,"uAKiUb","skHJQYLUnO"
1268,234,"TcBOxT",122.61,"entertainment",2010-08-27,"FVQeHi","DzjNcrEkfK"
1269,387,"oYnVYW",106.08,"other",2014-08-05,"jHWZzE","HseCcJuUoH"
1270,755,"vjnkMt",120.92,"clothing",2013-11-04,"IcmUDA","zJGTtZfgSX"
1271,868,"szycrO",259.61,"clothing",2015-02-20,"kqcrts","SRLEZvmfaD"
1272,609,"TZzgOT",337.42,"rent",2008-01-01,"wSqESW","hUXAgUdrch"
1273,120,"MHWtmS",105.97,"entertainment",2019-01-13,"wluAeZ","tOvJbCicvo"
1274,256,"gCfiAo",312.29,"groceries",2008-09-23,"EqLrok","bsJzIPoxDh"
1275,4,"BIdmIq",17.47,"entertainment",2018-11-08,"gZQxhN","fBiiNSQxPJ"
1276,759,"bduhFR",197.91,"rent",2010-07-10,"pRpMNw","iEzBGKsioG"
1277,921,"MfWlJI",259.62,"clothing",2013-05-26,"PqwkeG","BUtEJXqoPE"
1278,709,"tRjpcg",472.59,"other",2015-01-31,"WFEqYd","QPTMUjGvpG"
1279,988,"RsEZtd",252.2,"clothing",2014-06-26,"RHqaad","BhSiIOfzZF"
1280,474,"ioMjGK",157.13,"other",2012-01-13,"RGthva","XWDKCdueMz"
1281,185,"DDqYRi",124.54,"rent",2020-05-31,"npTHXb","GTAoKGZrTO"
1282,638,"ZYLYyp",487.55,"rent",2013-05-21,"BFwUaz","KFheENCNCf"
1283,927,"VDuoOM",127.14,"groceries",2017-01-21,"fxNDBx","IyqPmNUtmp"
1284,938,"GxEeAD",379.58,"clothing",2010-04-05,"GvajMw","YkZdzvfMlP"
1285,29,"vbOnJk",363.84,"rent",2013-01-18,"DXSCzI","zQxuaFIbgA"
1286,430,"PQmFZf",206.27,"rent",2019-03-23,"LVJoeJ","ufFMZOVhgv"
1287,895,"rvqepz",409.21,"gas",2008-10-19,"nsvNpb","TPsLwIkWEY"
1288,187,"uWSvRV",38.36,"entertainment",2016-06-14,"PkZpnA","GUXqbDIXof"
1289,793,"sJnXmw",380.91,"other",2009-08-20,"XuomJU","KrWIlnaWPM"
1290,972,"ZZbUvp",424.07,"groceries",2011-02-02,"xPSuoC","YqxjbkYCJy"
1291,43,"ddwyDT",280.89,"clothing",2017-07-15,"rdCiPW","XMsYibLwgf"
1292,8,"LywGvu",288.61,"gas",2013-12-31,"cbQobd","mDsxQPjAYN"
1293,318,"GOAYwM",57.53,"clothing",2017-01-06,"uILOeN","CjoQFzVIXw"
1294,144,"uaOBxk",393.52,"entertainment",2019-08-03,"tnIiKo","iXNEOQhZVz"
1295,153,"Oshwxs",294.14,"gas",2008-12-26,"FNPYxM","ElfZnIbWNx"
1296,615,"cDXSNm",498.73,"gas",2015-06-11,"ihLvvS","yIhGtLlgsH"
1297,217,"QDEfzH",368.18,"entertainment",2013-07-26,"oYlWvS","tRDXIYfMaX"
1298,391,"MZcUrY",126.28,"rent",2016-12-22,"nkgQWV","zdqsOLJxKq"
1299,737,"Plqtlg",299.24,"gas",2008-09-06,"HfJYnt","zjrikpXgAM"
1300,664,"ncsBJL",150.23,"gas",2020-07-26,"BzMeNT","EVXJftbDLo"
1301,167,"XwgYLl",418.34,"entertainment",2014-06-20,"pKDGZU","ookcodzWzu"
1302,887,"EUYQoU",387.77,"clothing",2017-12-23,"anuRXj","qUuXpcwXzm"
1303,850,"DPhxTi",495.18,"clothing",2019-02-27,"VwhzCG","TxedhCofEp"
1304,87,"TmrQwb",210.26,"groceries",2012-08-31,"zqxwDw","iCkuQzPorE"
1305,846,"luxqmT",209.76,"other",2020-12-27,"onigEp","MeReXguKiv"
1306,654,"TQOwnR",478.73,"gas",2011-03-07,"dlcRMJ","dppDOLWIaG"
1307,381,"vDoZmV",257.62,"groceries",2011-10-08,"bimbmd","AoWshOhFDm"
1308,341,"OxCcBI",310.49,"other",2015-04-06,"bWfEsc","oWslJpOWCn"
1309,28,"djOstk",194.84,"clothing",2013-07-04,"ZfHZKi","LgQeKWSBww"
1310,670,"muzpxl",143.7,"gas",2013-06-03,"drKjYU","lcWztKDZQJ"
1311,839,"KIOVol",88.41,"other",2018-05-16,"YnztWg","UxdtZuWPkk"
1312,640,"nHYKCd",186.88,"entertainment",2020-11-03,"FqiGTg","cfDccVWVOg"
1313,851,"tJArch",10.13,"entertainment",2012-10-25,"zNtBDJ","tZAiHKLKHR"
1314,941,"WrpwYq",280.62,"other",2013-06-23,"UlHcdc","FAVJbdgdAJ"
1315,917,"KyKVil",29.25,"entertainment",2013-08-01,"ISvzkA","wAqOkcWTCD"
1316,981,"TyjScG",404.29,"other",2017-06-14,"dydcXx","kRvBNXvPGd"
1317,865,"VDqmtr",37.57,"groceries",2016-07-31,"GBmuen","QmxNkuJnfl"
1318,246,"hlcwaj",378.87,"clothing",2010-06-17,"andSgr","TrOfQmmVZB"
1319,765,"NledLy",372.97,"groceries",2018-04-04,"oXJinm","eXIqAUSJRy"
1320,346,"nakMYT",21.6,"entertainment",2020-04-22,"ExYLPc","awEYUdsjIt"
1321,976,"cwgQyj",198.68,"gas",2018-01-11,"WzSnWk","PkmBnWvTSJ"
1322,744,"lFGPaU",161.5,"clothing",2019-03-21,"gJjZDL","OqCPLRZQNl"
1323,850,"YsXMoE",217.22,"gas",2010-08-11,"FmqIGh","mUzrGMwTVq"
1324,594,"UiQeHb",32.12,"gas",2014-07-15,"wfdGAL","yfdEQfjhgJ"
1325,634,"dFtySq",83.64,"rent",2013-11-01,"RuWSIH","TAagFfXpAT"
1326,748,"XuRcLl",463.72,"gas",2010-12-13,"kaQXEn","yHiWREACxG"
1327,461,"Foevrg",223.52,"groceries",2011-09-22,"vUtKOz","CrpaEApFdW"
1328,836,"NFwRUH",57.75,"clothing",2016-05-23,"TSdAlv","PRzMaqfWHL"
1329,651,"QEanko",318.77,"entertainment",2016-02-07,"DVWNOA","woVZAFpiDi"
1330,343,"wfBRiQ",213.35,"entertainment",2015-05-30,"uNzDli","rMzoDfkdmM"
1331,681,"LsHkvB",180.56,"clothing",2016-06-18,"cWSqzw","OwoouFpeeD"
1332,17,"RqgdWq",346.62,"other",2020-10-21,"wzFqeI","CVyEDPeZci"
1333,817,"GAnSvO",7.62,"other",2016-06-02,"UljBPi","OQiPRORYCI"
1334,76,"Etbwmj",208.78,"entertainment",2013-11-23,"iWHfLi","oPNpfXiWCp"
1335,790,"CYKLUH",242.58,"groceries",2015-04-12,"AthTOD","HoeXPIppHg"
1336,924,"ekTWui",424.29,"gas",2008-09-16,"WvhCYX","IGbIzOeUDp"
1337,335,"JVFAlS",340.63,"entertainment",2014-06-08,"XIasGN","TOOMlbFwHL"
1338,713,"raCILb",6.41,"other",2011-03-09,"qWMpck","RiNGeeLIjD"
1339,159,"GpezEk",39.75,"entertainment",2015-03-12,"YMDdDN","DwxSMEqvFC"
1340,967,"uOIxmU",246.88,"groceries",2014-09-26,"kasyvx","yKyEwZxOCg"
1341,975,"vmhtwq",60.11,"clothing",2008-09-26,"ZcqwHR","olyoCqytLa"
1342,890,"qVCQtb",452.56,"gas",2012-12-14,"WoDITy","qtTpeLiNUo"
1343,840,"KqCkPp",125.53,"clothing",2008-10-22,"mNbjUp","gmLQrfPArT"
