incomeId,budgetId,name,amount,type,date,from,note
990,904,"WUhnwM",95.87,"gift",2011-03-10,"ZfJlJM","WuNfVeOtge"
991,335,"rQEogN",252.68,"interest",2019-05-02,"OrExig","SrlGmsJJZn"
992,998,"GkEtIi",395.05,"other",2008-09-30,"oBXKEm","jagbBgBypM"
993,603,"vXMEBP",124.03,"interest",2011-10-25,"zVIpiv","ZMmbfzIwoU"
994,472,"NEbjdO",35.37,"clothing",2012-01-14,"BuRpcF","EDVycDpchF"
995,771,"fVojxI",84.79,"gift",2016-07-16,"xkBlMV","OXmBHbiSxr"
996,890,"Tgmztw",444.39,"clothing",2012-01-05,"jGEObL","kDclPGRrLo"
997,161,"vkyzyf",99.0,"salary",2009-02-09,"tDxrKd","qHegPNDNKf"
998,321,"axdJvp",129.68,"clothing",2013-09-06,"npLeJn","NjaHszBQYC"
999,828,"jdoPzM",371.69,"gift",2009-02-14,"dzYDRG","HzYfvdZWig"
1000,647,"yYiwmj",220.99,"salary",2021-02-14,"OuVslE","ccsoAcrCUj"
1001,39,"QkfImS",257.11,"salary",2019-02-27,"FIDFZf","tiBzowJWVP"
1002,316,"qmWboe",480.62,"other",2014-06-21,"hNiodx","dZVAJEyJdq"
1003,591,"XIaayA",292.13,"interest",2011-09-20,"MLWQly","LiJbogDpoS"
1004,431,"cuFaUn",173.85,"gift",2008-06-22,"cicjxh","PDAjPoRUDv"
1005,981,"sgYtki",242.98,"gift",2014-11-15,"cbEzYH","qZlnSYnvmd"
1006,402,"iNXfQl",335.12,"other",2008-05-19,"WuioXh","NmVHxbZWiB"
1007,424,"hpsoXY",377.63,"other",2019-11-30,"FVVXnx","CeZFzOUJZt"
1008,948,"SPKILf",7.78,"other",2013-07-09,"ZUHLef","DxScgcngCt"
1009,416,"UCpNkN",132.14,"investment",2019-08-27,"TUylVX","NpdzmcaLWW"
1010,141,"iHEhqI",24.94,"gift",2012-09-06,"ObrOUm","hvSLAcJxdZ"
1011,398,"fnchzo",181.03,"clothing",2017-02-22,"qmzGug","ghOomMwqUB"
1012,388,"wrjVnt",28.69,"investment",2011-07-27,"IVMfHI","XmywyFPDeF"
1013,842,"OIAwZH",192.1,"gift",2010-08-26,"Senxce","DXfddQSTWn"
1014,930,"xUVjbO",218.29,"other",2017-02-18,"RJFsBA","zeSfiAKDdA"
1015,515,"wVLgWy",378.35,"clothing",2008-11-06,"nTCQXU","GQnIuvoebD"
1016,429,"ZzcEpT",438.65,"clothing",2020-10-19,"mEBybG","LIsALdtyOv"
1017,435,"FrNwDo",200.95,"salary",2009-09-04,"lhzKzZ","kgjDJlgiQD"
1018,338,"yqoFVB",366.2,"investment",2011-05-28,"pReMFQ","GTGNKZhDbv"
1019,13,"SwFlab",177.88,"interest",2014-03-02,"DaXYgV","FEMyRmmuJJ"
1020,242,"ibrMOB",293.54,"salary",2014-07-02,"tcUfuw","svbsSvJYOC"
1021,70,"PmCJOC",423.27,"clothing",2015-02-18,"HfWQNs","yLBnvLWtao"
1022,222,"pcTPKc",270.25,"interest",2011-05-15,"fkryBd","UrfNwGtisJ"
1023,423,"xFXAjO",176.75,"interest",2019-09-14,"XpuJNZ","MzsGCFblbv"
1024,771,"BXMlut",363.96,"investment",2012-02-28,"aXJgFF","mPmTEvaPsB"
1025,870,"vCQQdp",184.93,"interest",2011-03-18,"kOlcob","xnEaHtFicx"
1026,461,"wJcDcD",303.62,"salary",2021-09-11,"OqGoVU","tiUYTnQMTG"
1027,854,"GKbGgk",274.21,"gift",2013-09-05,"WBKhuV","jTewULGnRi"
1028,824,"GNiofT",372.31,"investment",2017-07-17,"lkLxmN","jaOSIrcFPy"
1029,33,"lBHuVw",335.5,"salary",2016-04-09,"TEGZaU","YirLKrFqCz"
1030,881,"NNVHUC",76.7,"investment",2010-09-11,"zqjzUB","hKfQvsmqZq"
1031,984,"Ekbnwj",261.21,"other",2011-11-12,"naiByQ","MEXocAreOo"
1032,532,"BGOXnH",397.41,"gift",2016-12-29,"tuONOG","ZiKZBvfvgc"
1033,419,"aGyJGV",291.57,"salary",2019-10-01,"kPmHPi","BkijYpLWQP"
1034,356,"LdXEua",31.21,"interest",2015-01-13,"JDBGiK","EPwPEBlTUm"
1035,80,"HunxkY",389.82,"salary",2016-12-20,"aceuHq","qCuTnDxxpL"
1036,882,"lOpgSK",390.01,"clothing",2014-06-23,"UkRrpF","vXtTvImonG"
1037,464,"lHWGvq",206.62,"interest",2017-12-07,"ZhlIwK","ZVlGUjVEmH"
1038,92,"alyKYC",94.24,"other",2021-10-31,"fkPsWN","iHjFpseXXW"
1039,463,"aUJUnb",66.27,"salary",2015-04-11,"FTMTyr","dcjAydLABu"
1040,629,"wdQgca",224.76,"investment",2012-03-26,"FjMDks","uPoGmFlzdR"
1041,488,"CpwrqI",143.11,"investment",2012-03-02,"tBOXLu","VnCoDfaHXQ"
1042,604,"mXhePK",225.3,"investment",2018-06-30,"pNzMcy","kMQXIxVCll"
1043,372,"NiqcJC",71.16,"interest",2008-07-04,"ZMkTfr","VzBrzCMaOC"
1044,179,"Tybpyq",467.07,"investment",2017-02-25,"PWxJtj","UTayxOKpfk"
1045,976,"bCcOlB",45.74,"gift",2017-11-01,"LUDRDE","utSVHxQeAR"
1046,96,"WuqXBX",170.81,"interest",2011-02-10,"HAhPfu","gySIZomEpc"
1047,604,"nnmAHG",96.72,"other",2016-08-10,"WTBkfQ","EyYuNJBwXM"
1048,597,"VcuOJZ",247.47,"investment",2012-06-27,"vJvTff","riPyilAGvg"
1049,740,"eRkiNA",394.64,"interest",2009-07-30,"XKUMgW","UKLcFjyoRs"
1050,485,"AMUYPR",105.07,"investment",2013-09-15,"cxtgta","WOplhkUFEI"
1051,442,"mkpBuo",298.99,"salary",2015-06-01,"BKFpzm","xKVLgZlzuR"
1052,300,"LxQUkO",107.15,"gift",2017-10-31,"svJuzO","fGROxxuddj"
1053,239,"RIiJlf",349.71,"salary",2015-01-06,"BKfERr","cIvDGATESS"
1054,810,"iUEZkW",111.16,"other",2014-03-12,"nvzuop","vOppGsKMPg"
1055,574,"bDXSKg",216.74,"clothing",2021-12-02,"HcwnAD","rxWydPmXru"
1056,390,"NwGjqv",479.17,"salary",2012-01-05,"gfOseX","ultbjygXbI"
1057,273,"wYXnAn",494.27,"investment",2014-08-17,"QntPFp","pKcFWDKNcc"
1058,353,"HfGhyr",211.83,"clothing",2013-03-14,"OIpLfI","gaKsdmKBIR"
1059,168,"CcSDkz",366.64,"gift",2008-01-22,"exzYfZ","FdFWikadlm"
1060,630,"MVzTLa",261.65,"investment",2021-05-29,"XVcquV","JqrAoghbpT"
1061,466,"VnuWLz",34.84,"interest",2014-06-07,"NnzRPA","UJyaOGgxgk"
1062,936,"VuwrbO",210.73,"other",2021-10-06,"XyGJBI","WPBnviDgPC"
1063,524,"bPXEkT",491.87,"salary",2018-11-21,"dEVamF","aIPozuJUxl"
1064,458,"qGylnK",278.35,"salary",2011-03-20,"eQTVJT","hbBHcyOeFv"
1065,908,"mwSzaM",397.57,"clothing",2021-10-28,"qhXxOg","reewbUbWTb"
1066,491,"bJOkBH",147.67,"salary",2015-01-23,"MwFejM","dnelOUQqnH"
1067,637,"aKeYgM",398.52,"gift",2012-12-12,"FOQubu","KbRekycreB"
1068,869,"NLeTLQ",456.84,"gift",2017-09-30,"iERlZy","TZbElexKJW"
1069,126,"bgRQgP",126.19,"clothing",2014-07-27,"wOyxZR","OaiNkhiyKv"
1070,167,"qyaksQ",44.42,"salary",2009-08-07,"foFapv","tOpOWDfSEg"
1071,781,"rqRYUG",69.17,"investment",2019-06-05,"CgxXEK","TzzuZpaGjY"
1072,533,"jjwupv",65.16,"salary",2016-10-05,"RYxIeM","gipKHsYxtD"
1073,372,"AIBCTi",450.45,"gift",2008-02-17,"gVTdkI","JBsZzmVkCR"
1074,601,"CkTceL",43.9,"gift",2020-01-30,"cpbhIX","jNGhpcJcCq"
1075,155,"YsWitT",371.17,"interest",2020-05-18,"xDDZvR","pacdAihSBm"
1076,546,"PnxCoc",410.86,"clothing",2011-09-12,"IbZEES","bCTsuvwGhc"
1077,260,"LMDeFA",35.94,"investment",2015-07-30,"QGZXUX","JbUULKzUrM"
1078,257,"jXRXmx",131.76,"clothing",2013-04-27,"prcpmu","hXRaTEiwon"
1079,211,"FoonZM",309.32,"other",2015-03-23,"HfjssT","cNGOXZgibL"
1080,499,"DKFujK",410.48,"clothing",2017-09-23,"DfPjfX","KxbkOarvGc"
1081,982,"XbxVpE",49.75,"salary",2008-03-16,"BOpdzN","FedGEisUki"
1082,189,"lxMKNP",474.07,"gift",2010-11-01,"LxiYNE","zlVkudFtty"
1083,196,"bzuhtB",425.41,"investment",2015-06-03,"kFuhpk","jamRxaVEBT"
1084,214,"IxTUVk",238.49,"salary",2019-10-23,"zVNCHE","OXwJcpVWjs"
1085,372,"rrhoUF",63.17,"other",2021-12-16,"OfPqCF","jbyRrdePhw"
1086,844,"OemwAw",225.28,"clothing",2020-05-28,"YqLMqf","YAmyNNESwN"
1087,204,"KFuwaS",427.35,"other",2017-02-04,"SqemPC","nJgOqvxgPB"
1088,905,"RqpErI",302.35,"other",2017-03-20,"dMayOz","ilLUJFstsT"
1089,638,"rDMcPI",449.58,"investment",2015-12-05,"jFsyZb","OgFPRZSkhZ"
1090,912,"OxDKbZ",305.35,"clothing",2017-07-31,"gAclJX","uOsltCFiUs"
1091,872,"sZzNYB",96.87,"salary",2012-12-20,"KXmAtx","RHUKNpiKUm"
1092,914,"axOXuK",249.7,"other",2008-09-30,"xsUWSl","xTvTuzVcGX"
1093,566,"Fhgtzt",236.56,"interest",2017-06-14,"NdDrzf","EEUopcOQdC"
1094,747,"kYOHYH",415.54,"salary",2012-08-29,"pmHNIA","ICTIczpjNa"
1095,783,"IYncDy",443.94,"clothing",2017-11-17,"EaLsvo","dwBKTDARmI"
1096,700,"idVlUL",253.23,"interest",2018-11-08,"Xwchev","zQGLRqGFEr"
1097,899,"zwkKvs",115.61,"investment",2009-01-06,"TbSfxN","OXvldEJzzY"
1098,887,"uGxLiu",123.19,"other",2014-04-13,"wYFOiC","aSCAHIXnfz"
1099,302,"ovJamN",75.44,"gift",2016-07-09,"oeJkXP","XIYkzPCEyv"
1100,783,"xXsjBq",340.85,"salary",2019-12-15,"yyEsBl","kKfDoauhVS"
1101,960,"GRYeIr",23.17,"gift",2013-08-27,"cTlDaz","ZOtbBGLhVh"
1102,194,"qQiOYH",362.31,"other",2009-01-21,"zMMNSn","gjUpMKxkHy"
1103,334,"uNjsMr",231.05,"salary",2016-05-26,"hMYQuo","jYQqPARDBu"
1104,322,"HdhvcO",418.92,"investment",2021-11-17,"odQNWo","sbmGckjtNS"
1105,408,"PuEazk",340.95,"salary",2019-03-23,"nYGarV","duoGiadBVp"
1106,505,"MORPOo",452.08,"investment",2012-11-21,"skxaum","gnpaxwwxOF"
1107,153,"DYpNUY",141.28,"interest",2009-05-19,"RLEhOY","pNKfyvwqDK"
1108,444,"vaHKfq",359.56,"investment",2019-09-25,"iLHIVd","bHyoPjcZzd"
1109,807,"wyHGZW",34.97,"gift",2010-05-12,"muGzoe","jRgnsxybbw"
1110,27,"AyetiO",2.14,"clothing",2009-01-27,"rCHdbY","dcjnyHAKGU"
1111,26,"byydlr",310.62,"other",2020-05-24,"wlyUzS","ZYYlmshrFI"
1112,638,"koTKcD",355.01,"gift",2008-12-23,"TLcPBy","piEsctWaFq"
1113,827,"EJZytD",265.15,"clothing",2020-12-03,"bdbtzH","RbwIihDlFA"
1114,973,"YEZdmu",222.33,"interest",2009-11-10,"jHwnST","IgfpXBiNjO"
1115,400,"PGSbwv",299.42,"interest",2016-06-05,"keFNHC","dElyvHoAJZ"
1116,442,"GZQzcM",167.13,"investment",2016-08-10,"oJOTMu","oJmzzibihz"
1117,374,"axTSCY",237.19,"salary",2009-01-26,"MWxlPN","LwzJttpWyy"
1118,676,"ZHZLNt",394.94,"other",2009-06-07,"kmCouX","oOAbrXTgIN"
1119,503,"OtmZdQ",474.11,"salary",2015-01-15,"ELUHDH","iQPKAnKoNo"
1120,405,"ZIBNGD",120.85,"salary",2017-06-03,"HGgRlh","aSWcYrgzkN"
1121,64,"zxjAyi",487.78,"other",2010-09-23,"WKLuMj","mMswJwjYqm"
1122,663,"mkPvIx",82.42,"gift",2010-08-26,"fPLZJs","BqrIRZVcNY"
1123,487,"DRqGab",462.03,"gift",2016-09-17,"VumUYR","vIfhTZnRlm"
1124,361,"YuUkpW",89.03,"salary",2012-05-14,"nazayG","XvvSTOmZte"
1125,879,"zKpOmS",288.9,"interest",2018-11-17,"dKVXUO","jLxwmoRxyU"
1126,450,"daMWvm",327.77,"investment",2012-08-31,"BOlmgQ","cedSQcTohH"
1127,60,"HPNdGG",196.81,"clothing",2014-05-31,"HiqvgU","kxsOyeWRhD"
1128,433,"RNQjoh",302.96,"interest",2019-03-07,"eYNPjg","paqaHvBmcc"
1129,110,"sPBaPF",39.87,"gift",2010-11-05,"qULBxH","TgJvKpBfUA"
1130,511,"DhooTF",49.47,"other",2018-03-31,"cQpPgk","LUmJjRmygz"
1131,694,"rBgMGD",261.64,"clothing",2021-11-27,"EfJBZx","KcJcwPZDCA"
1132,237,"CjZQTI",447.87,"interest",2008-08-18,"kzSPVN","IZWNDuwEHb"
1133,107,"jPsmuH",61.26,"investment",2010-04-24,"VpggdK","hVIQyxPzgp"
1134,612,"KBNaGQ",225.61,"other",2012-10-19,"TRdnfB","jfpUfQglER"
1135,455,"HSfHTJ",476.32,"interest",2015-01-02,"Hsddld","pnsoZulVcI"
1136,207,"HWvwoK",311.08,"clothing",2012-07-01,"KPiUYs","FSVZZUoMVs"
1137,436,"sRURbf",368.59,"gift",2009-05-23,"bcbBQs","WugeOPzkgu"
1138,219,"OFIjyX",109.89,"other",2008-11-24,"cKkihD","OsnwnXcaev"
1139,266,"ZnLuhT",235.33,"other",2017-04-20,"OSiJhF","ceGvXlOoAK"
1140,250,"cBzFEO",307.16,"clothing",2010-03-25,"MSjSFU","bPnAxmJMep"
1141,607,"UpsFqG",204.35,"interest",2011-01-13,"GvxWLC","hQtAgoUaaZ"
1142,71,"XjXTeq",499.91,"clothing",2020-03-28,"ZnzeUb","xpMRuFFwTv"
1143,128,"HGLETG",370.22,"other",2009-08-04,"QVAosL","jGKrDJBWqC"
1144,898,"MGQTfH",412.99,"gift",2009-08-22,"bKCtPN","MyxughjsHS"
1145,124,"eNfpBw",389.17,"clothing",2015-03-09,"gBXUsN","wSFUPTETEo"
1146,869,"DJrQrx",244.15,"other",2008-08-03,"OyFSrU","NmkCCeZhjZ"
1147,297,"ZAGcyc",273.18,"investment",2021-06-20,"HkqztF","hYYRJlvCLA"
1148,779,"cpCtmv",3.81,"clothing",2018-07-01,"wsCJow","ViJsmuWhTj"
1149,964,"pergaD",314.54,"gift",2014-09-27,"DrSMkS","rPmzVLkBXA"
1150,222,"joSoOM",57.73,"interest",2020-06-29,"tDebhI","eOiQCGupCs"
1151,240,"cTxRuk",175.94,"clothing",2019-04-27,"KCbynC","gejfrquhbp"
1152,225,"vRHIwu",497.63,"clothing",2008-01-05,"EyBvSW","oikqNeeyby"
1153,719,"QCFUgk",220.75,"other",2010-04-26,"wTxRkc","jxqBXCiXJH"
1154,929,"dpRCKJ",44.66,"interest",2008-10-11,"xXXkrk","UTnArLNaAm"
1155,521,"mPidQl",242.41,"gift",2018-02-02,"kZnumA","cfbZBNveVJ"
1156,260,"fWEpbX",97.02,"gift",2013-07-28,"ztxeHs","pzfeKnGAiW"
1157,614,"jChIjn",204.75,"other",2018-01-06,"utBRIN","iQoYMeHkwX"
1158,878,"sOaWPY",14.78,"interest",2010-07-21,"jYVxzo","vOwSRQhBTx"
1159,503,"aqnqmm",428.77,"salary",2020-02-14,"RFDEUx","ZWfgnpaITn"
1160,115,"pDXJhq",236.4,"other",2014-10-05,"URgpeh","DoBYJJbgbX"
1161,992,"TNeBlV",21.24,"gift",2019-10-13,"sCfMJl","EypsYxrYaW"
1162,947,"LVVICX",474.06,"salary",2012-01-30,"lxJniZ","gOMeKHPSRZ"
1163,762,"byfHht",69.81,"clothing",2016-12-10,"qgBAvN","jqYkjTKaRQ"
1164,550,"bnDvNK",471.28,"interest",2016-08-14,"IwMkuD","KdZYpqehFp"
1165,772,"SSCaoy",191.24,"interest",2012-06-17,"DmRaZR","YARCaLKWaq"
1166,476,"pIKbRt",88.85,"salary",2017-09-12,"zXSZxg","vNbaUbHetK"
1167,565,"uFFItr",232.55,"clothing",2015-05-24,"NvrVhj","cJuEsDMDYz"
1168,368,"MYwHCg",100.96,"salary",2009-06-15,"iyZCjr","NbKKSVjGcW"
1169,643,"uJyRmb",454.51,"salary",2021-01-14,"WTkcgH","cwbKBxvzGY"
1170,689,"bZTngs",105.08,"gift",2011-11-30,"YoqFoz","ngClorhhgA"
1171,400,"plchEh",338.62,"clothing",2015-09-23,"aZYNSU","XGHYeQrnXz"
1172,42,"vnMUZb",489.74,"clothing",2017-08-25,"dgoLtv","GiGcfmbjfU"
1173,484,"mRoEdE",272.29,"salary",2019-07-28,"VOPrqx","JlnexQvZGL"
1174,304,"reeVgt",222.37,"other",2021-01-28,"fEqjwg","RjtjYEoged"
1175,287,"vYLuuB",228.7,"gift",2017-07-10,"ZFBrot","KIerfnaKqV"
1176,42,"somnCV",108.69,"gift",2017-12-24,"jTYZuU","otPjtrwldw"
1177,81,"qTHwAv",118.3,"investment",2009-12-23,"rfSGIY","fiPNYHvYJp"
1178,946,"TYTesu",126.68,"salary",2016-08-16,"KjAmHf","iBfYfVvsct"
1179,62,"ttnTrw",148.42,"clothing",2021-01-06,"tIlJVN","VojkvJnAAs"
1180,462,"cWZoXu",90.2,"other",2021-02-22,"Odtgxi","HUIIMRsman"
1181,690,"nfPXok",394.8,"investment",2020-06-16,"yklsLN","rRdPzNNXQi"
1182,694,"GNrrIN",31.93,"other",2009-05-16,"MDPxFP","LjJgRUASwS"
1183,403,"EUjqVO",135.14,"investment",2018-09-11,"FpelVy","YyyFjktJGS"
1184,886,"cyFWCK",285.22,"interest",2015-03-21,"nCMekL","ikUGBjRDxk"
1185,249,"aYRmbT",225.42,"gift",2015-10-21,"LqWAbR","etERRYWJpt"
1186,496,"bpDkQz",267.67,"clothing",2012-07-31,"NAEKLy","nzsgzkPwkk"
1187,935,"byyVkc",135.55,"salary",2021-09-17,"dDoNve","znGcrEiCet"
1188,219,"itvwKO",430.29,"other",2020-10-18,"CffEau","cMGKaSFVYA"
1189,999,"lxgjpE",18.45,"other",2018-04-08,"jMyecl","FTiEJqOivS"
1190,118,"OHlEwa",362.44,"clothing",2017-10-04,"ayRHMk","eKJtRUlwkQ"
1191,769,"Ffipta",273.11,"other",2008-02-18,"TLPVZv","CXfwnNupzB"
1192,666,"TMEHTO",225.68,"investment",2017-04-25,"iscxcB","uRhjwohsmO"
1193,324,"VMWDJe",24.5,"interest",2021-02-18,"RAOWfS","wRofFsUVdk"
1194,93,"ZAftKv",363.76,"investment",2020-06-09,"pDWtpm","gQdkKRtaVo"
1195,35,"LYCTEw",90.53,"investment",2020-08-06,"qSlfwx","QIGUbDugIa"
1196,862,"ncbjrQ",155.79,"other",2016-05-08,"VJrkAy","nvELwrhZAs"
1197,265,"ACZGZg",99.74,"clothing",2019-10-08,"iCUmpv","UDGlqOaQOo"
1198,379,"phxMRz",488.28,"interest",2015-09-15,"mFmbzv","sUGTYoxoBe"
1199,760,"dZLNnW",180.31,"clothing",2017-02-09,"KLApnk","kbjVmTmjHb"
1200,699,"FVIGyM",244.42,"clothing",2015-09-01,"vawFaY","DflnfiUMEh"
1201,405,"NBQveC",146.97,"investment",2008-06-06,"WLXunm","GacPVzhqXR"
1202,876,"BHjjFT",171.31,"interest",2018-09-17,"OhRxVx","XcPbBKbGlD"
1203,103,"ixWZnl",182.72,"salary",2016-12-25,"YQdySN","iXhsMnBaGz"
1204,442,"DjesxE",171.69,"gift",2011-05-21,"QLEMfa","bvHCwsuJaO"
1205,217,"bitRwh",354.54,"investment",2012-01-22,"fNKCEO","mzCXOtBfNr"
1206,816,"iqasuj",373.77,"gift",2011-10-21,"euWmur","PGTbBMlEEP"
1207,90,"mVDNSS",89.99,"salary",2012-11-04,"MoUWsq","omVDWHMGqr"
1208,914,"CXPmpD",367.24,"investment",2011-06-30,"kQuTjG","htilRiEdxr"
1209,580,"vputAS",479.78,"gift",2010-06-30,"qxiwJY","LUOnSLOcHZ"
1210,18,"NVMKBc",125.15,"investment",2015-05-16,"dUTYNq","pusQuVXhZY"
1211,857,"ftkwaO",64.08,"clothing",2012-03-19,"lDZFMP","clEsweRWnp"
1212,995,"XFnMFy",356.44,"gift",2011-08-16,"dJTMiY","FAMcELNOVQ"
1213,580,"jkDPtL",170.9,"investment",2017-07-28,"gdWghE","tLkVqyrJBR"
1214,885,"IimNRB",124.03,"interest",2020-04-05,"fPqAXL","XVoyTVmiOE"
1215,371,"ayPcob",208.02,"interest",2012-09-26,"umHdgB","DdExCElmfC"
1216,860,"vWHLAk",393.69,"gift",2017-07-26,"inUHbQ","pdpXHaSJzl"
1217,152,"yCfrsY",388.6,"salary",2019-05-30,"FsbnUL","fDrOjaSELj"
1218,279,"YyIIiB",445.14,"salary",2008-05-02,"vQytlw","PbNvDUftVm"
1219,262,"KrwFMP",496.9,"gift",2019-01-20,"BQuqTz","oJxqDXTLAT"
1220,110,"TJOdsG",364.87,"salary",2009-04-17,"WaGuLP","JtvQQvaETg"
1221,514,"JGePEG",408.64,"salary",2012-06-18,"MKVXmG","FQUKKJrCTE"
1222,980,"CibHBh",113.81,"salary",2012-07-09,"jdJBKG","RByIjqtwEx"
1223,432,"oksNcr",341.21,"salary",2017-03-15,"zzfhQi","mOLVYGOKxv"
1224,212,"pMTdYf",279.39,"clothing",2012-09-14,"qZyPuz","mXUCoQpGUM"
1225,177,"jUvnwO",391.72,"salary",2017-02-27,"mSaett","iCfcpgpQPi"
1226,91,"SZeHrU",111.6,"gift",2013-02-05,"nHZIDx","SqguutSavF"
1227,436,"sVKVHi",246.64,"interest",2019-03-23,"BgaWjC","IXKeYqAMSH"
1228,356,"OYzfWY",119.98,"investment",2015-05-06,"LyoRZT","PfLJGDnWsa"
1229,788,"uFwnVe",440.79,"clothing",2014-11-29,"hhMPwC","nbFgfAybgY"
1230,536,"kwrvOa",113.4,"gift",2013-10-09,"FHFrFF","tmqVJZudHt"
1231,915,"OJkokV",103.35,"salary",2015-10-20,"TBqzDd","bOLYCDonOR"
1232,664,"TgzKhk",487.82,"investment",2012-04-22,"chUsdd","pHXFCQcUle"
1233,295,"beGVPB",241.86,"investment",2021-12-10,"HZpTNB","VjEsRmjlMO"
1234,40,"yNvXGj",359.63,"clothing",2013-09-25,"BlUxpp","BsgPieVrSk"
1235,216,"ZOmodq",437.07,"salary",2018-08-27,"mHIBNA","RpoiVNxQzx"
1236,871,"wMWhxl",95.88,"other",2012-09-28,"CpRNpT","FAJgXxoSlu"
1237,328,"jDdlVE",378.41,"other",2016-06-10,"qfJBBe","pAODAEQpqT"
1238,76,"jRMXUJ",297.11,"gift",2017-06-10,"tHtemh","yQzojyZJTA"
1239,990,"kPvjQE",350.25,"other",2008-08-23,"rtCSCZ","AlIJysthZV"
1240,176,"YOJYnv",360.86,"investment",2015-08-10,"uIbWuh","JpclgiowNJ"
1241,759,"etvWOW",404.01,"investment",2008-08-13,"qFsClf","jVDrZccFnM"
1242,502,"pQDESR",218.55,"other",2008-05-12,"ERaAkz","RhAvjyTyyH"
1243,483,"Nvrpmp",94.64,"investment",2017-05-14,"dtmVll","sgTRFRkPNv"
1244,120,"CphjTb",81.01,"investment",2011-09-14,"mFGOfb","vKrfQrdVkL"
1245,528,"BfgHau",226.36,"interest",2020-06-26,"vKcezS","mYhsGTopCK"
1246,296,"daXrFv",332.35,"salary",2012-04-06,"yWpmrM","WYgcSZoenK"
1247,983,"ucEAij",228.36,"investment",2018-07-10,"TRhGtb","QRCrBqVdqh"
1248,245,"agFvbk",445.06,"clothing",2015-07-26,"ximnHB","bdDrcZYaWG"
1249,874,"dtNaAv",85.2,"gift",2008-06-16,"SBixqf","nwCKxFSUri"
1250,638,"HipJPG",182.09,"salary",2015-05-01,"RpBBfH","OEVKhaIbBH"
1251,870,"mkRXvt",273.16,"gift",2019-01-21,"NApzes","VJQZrJhhAI"
1252,350,"dnECTb",84.57,"clothing",2009-09-25,"wbfQxv","JuihzLkSbo"
1253,200,"XjUBvB",498.24,"interest",2011-04-16,"WzbOvQ","DwsHkAODzk"
1254,347,"QUkKoD",432.88,"investment",2011-10-04,"qgYQAL","fVhDgMwHkh"
1255,678,"eoxkzZ",322.74,"interest",2021-03-20,"WHbmTO","qxbNvMHfWA"
1256,592,"eojAmq",59.1,"interest",2019-04-21,"EScJAj","HSWumJYOYx"
1257,571,"otoaKa",66.76,"gift",2015-03-17,"YkZkFN","GWFifKhzkl"
1258,238,"ADFyqH",488.99,"investment",2015-04-08,"ofYLqa","dCQafJNrGz"
1259,755,"mEXAUR",49.44,"salary",2013-04-29,"ANECpK","CjJJuMtPaM"
1260,99,"Kgovvo",498.17,"investment",2020-06-23,"vAXICt","tYCbWQfcEL"
1261,575,"bPgxQb",157.24,"salary",2019-09-22,"QVbKuu","mGEMQqQxXG"
1262,223,"jRVSBX",143.86,"interest",2013-05-31,"GeFDhN","JnkqhvcyDN"
1263,755,"lKhFMR",318.28,"gift",2014-08-18,"dGzkVF","FwjrHAkQYt"
1264,564,"CwBWqC",182.21,"interest",2019-03-16,"FckWOd","qOfzWInncH"
1265,196,"KUNBPf",76.56,"interest",2011-12-05,"DcEWoi","tjRTapBQFa"
1266,658,"BIzGbK",85.34,"investment",2010-08-28,"kSOmuA","qcAoLnoJXS"
1267,21,"SYopWL",53.87,"interest",2011-05-22,"rKZOYN","XrHcLOqlCY"
1268,853,"cqeiOH",187.96,"investment",2010-07-08,"XYIQse","YbvNlblfCY"
1269,987,"kijolC",30.97,"other",2013-08-31,"kVexGF","MevcaKGrtr"
1270,369,"wmRfkt",43.58,"clothing",2018-05-08,"DlsYCo","KRgcbxnAMO"
1271,564,"EuEUax",411.98,"gift",2020-10-26,"ipePvb","CvQSvZQhdx"
1272,850,"txGmuy",264.89,"clothing",2008-02-18,"VUPuSp","helaTRhfhz"
1273,182,"YgtNfA",148.41,"investment",2011-05-01,"FWTqqY","knYfZHnNVK"
1274,587,"kpzNCz",43.53,"investment",2018-05-14,"kGAyZw","bdUSFdXqmi"
1275,460,"kldNQd",164.67,"interest",2017-05-21,"VVarIb","phIsmABiCl"
1276,143,"YCCJhp",272.76,"interest",2014-06-02,"jVNbHx","wYqeEfhLBy"
1277,195,"oDAnFI",179.71,"interest",2019-07-26,"LKYCuw","XmMiodWSRy"
1278,865,"Amnypj",230.02,"investment",2021-04-16,"JwDFVm","XqPgdNXWto"
1279,858,"fUnwER",85.67,"interest",2011-08-14,"fGASSR","qYNlyDtJmg"
1280,540,"aVKMpJ",18.1,"interest",2021-03-08,"GYyyXt","kNLfpICRUa"
1281,95,"FeNtPv",27.7,"clothing",2012-11-25,"jURXJt","GCFAGcDHWH"
1282,875,"mGguSc",380.06,"clothing",2014-02-04,"LAcZWQ","TqYGNYzpTI"
1283,231,"zIipeD",215.81,"other",2013-07-07,"pePKIk","FEnHQQpoqY"
1284,597,"XlCCci",357.48,"other",2012-11-15,"UpiJvZ","kZRZufVjZB"
1285,674,"PhCYNy",11.37,"gift",2018-03-01,"VrbJTC","EUCMoEkPZP"
1286,161,"HkLHAw",79.36,"gift",2015-02-28,"PabCVk","vuMeFdyVGG"
1287,778,"KbyYUz",357.18,"interest",2012-08-17,"gPnUCS","ZvLFdvULZW"
